route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,direction_name,wheelchair_accessible
310,Weekday,4910__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
310,Weekday,4914__3139_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3139_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
112,Weekday,4915__12046_Timetable_-_2021-10,Zents,1,12046_Timetable_-_2021-10,100.0.1378733855_Timetable_-_2021-10,Southbound,1
112,Weekday,4917__12046_Timetable_-_2021-10,Zents,0,12046_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
900,Sunday,491__74906_Timetable_-_2021-10,Scarborough,1,74906_Timetable_-_2021-10,100.0.995817752_Timetable_-_2021-10,Westbound,1
110,Sunday,4920__72010_Timetable_-_2021-10,Sunbird Trail,1,72010_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4921__72017_Timetable_-_2021-10,Pickering Parkway Terminal,0,72017_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4922__72011_Timetable_-_2021-10,Sunbird Trail,1,72011_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4923__72010_Timetable_-_2021-10,Pickering Parkway Terminal,0,72010_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4924__72021_Timetable_-_2021-10,Sunbird Trail,1,72021_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4925__72011_Timetable_-_2021-10,Pickering Parkway Terminal,0,72011_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4926__72016_Timetable_-_2021-10,Sunbird Trail,1,72016_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4927__72021_Timetable_-_2021-10,Pickering Parkway Terminal,0,72021_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4928__72020_Timetable_-_2021-10,Sunbird Trail,1,72020_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4929__72016_Timetable_-_2021-10,Pickering Parkway Terminal,0,72016_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
900,Sunday,492__74902_Timetable_-_2021-10,Oshawa,0,74902_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
110,Sunday,4930__72017_Timetable_-_2021-10,Sunbird Trail,1,72017_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4931__72020_Timetable_-_2021-10,Pickering Parkway Terminal,0,72020_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4932__72010_Timetable_-_2021-10,Sunbird Trail,1,72010_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4933__72017_Timetable_-_2021-10,Pickering Parkway Terminal,0,72017_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4934__72011_Timetable_-_2021-10,Sunbird Trail,1,72011_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4935__72010_Timetable_-_2021-10,Pickering Parkway Terminal,0,72010_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4936__72021_Timetable_-_2021-10,Sunbird Trail,1,72021_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4937__72011_Timetable_-_2021-10,Pickering Parkway Terminal,0,72011_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4938__72016_Timetable_-_2021-10,Sunbird Trail,1,72016_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4939__72021_Timetable_-_2021-10,Pickering Parkway Terminal,0,72021_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
900,Sunday,493__72902_Timetable_-_2021-10,B - Pickering Town Centre,1,72902_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
110,Sunday,4940__72020_Timetable_-_2021-10,Sunbird Trail,1,72020_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4941__72016_Timetable_-_2021-10,Pickering Parkway Terminal,0,72016_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4942__72017_Timetable_-_2021-10,Sunbird Trail,1,72017_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4943__72020_Timetable_-_2021-10,Pickering Parkway Terminal,0,72020_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4944__72010_Timetable_-_2021-10,Sunbird Trail,1,72010_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4945__72017_Timetable_-_2021-10,Pickering Parkway Terminal,0,72017_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4946__72011_Timetable_-_2021-10,Sunbird Trail,1,72011_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4947__72010_Timetable_-_2021-10,Pickering Parkway Terminal,0,72010_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4948__72021_Timetable_-_2021-10,Sunbird Trail,1,72021_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4949__72011_Timetable_-_2021-10,Pickering Parkway Terminal,0,72011_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
900,Sunday,494__72905_Timetable_-_2021-10,Oshawa,0,72905_Timetable_-_2021-10,100.0.11903138911_Timetable_-_2021-10,Eastbound,1
110,Sunday,4950__72016_Timetable_-_2021-10,Sunbird Trail,1,72016_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4951__72021_Timetable_-_2021-10,Pickering Parkway Terminal,0,72021_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4952__72020_Timetable_-_2021-10,Sunbird Trail,1,72020_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4953__72016_Timetable_-_2021-10,Pickering Parkway Terminal,0,72016_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4954__72017_Timetable_-_2021-10,Sunbird Trail,1,72017_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4955__72020_Timetable_-_2021-10,Pickering Parkway Terminal,0,72020_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4956__72010_Timetable_-_2021-10,Sunbird Trail,1,72010_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4957__72017_Timetable_-_2021-10,Pickering Parkway Terminal,0,72017_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4958__72011_Timetable_-_2021-10,Sunbird Trail,1,72011_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4959__72010_Timetable_-_2021-10,Pickering Parkway Terminal,0,72010_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
900,Sunday,495__74907_Timetable_-_2021-10,Scarborough,1,74907_Timetable_-_2021-10,100.0.995817752_Timetable_-_2021-10,Westbound,1
110,Sunday,4960__72021_Timetable_-_2021-10,Sunbird Trail,1,72021_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4961__72011_Timetable_-_2021-10,Pickering Parkway Terminal,0,72011_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4962__72016_Timetable_-_2021-10,Sunbird Trail,1,72016_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4963__72021_Timetable_-_2021-10,Pickering Parkway Terminal,0,72021_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4964__72020_Timetable_-_2021-10,Sunbird Trail,1,72020_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4965__72016_Timetable_-_2021-10,Pickering Parkway Terminal,0,72016_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4966__72017_Timetable_-_2021-10,Sunbird Trail,1,72017_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4967__72020_Timetable_-_2021-10,Pickering Parkway Terminal,0,72020_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
110,Sunday,4968__72010_Timetable_-_2021-10,Sunbird Trail,1,72010_Timetable_-_2021-10,100.0.1263064131_Timetable_-_2021-10,Westbound,1
110,Sunday,4969__72017_Timetable_-_2021-10,Pickering Parkway Terminal,0,72017_Timetable_-_2021-10,100.0.1263064133_Timetable_-_2021-10,Eastbound,1
900,Sunday,496__74910_Timetable_-_2021-10,Oshawa,0,74910_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
310,Weekday,4971__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
310,Weekday,4974__3139_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3139_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
103,Weekday,4975__12044_Timetable_-_2021-10,S - Waterford Gate & Forestview,0,12044_Timetable_-_2021-10,100.0.1383072903_Timetable_-_2021-10,Eastbound,1
112,Weekday,4978__12045_Timetable_-_2021-10,Pickering Parkway Terminal,1,12045_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
900,Sunday,497__72904_Timetable_-_2021-10,B - Pickering Town Centre,1,72904_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
224,Weekday,4981__12043_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,0,12043_Timetable_-_2021-10,100.0.12969900211_Timetable_-_2021-10,Eastbound,1
310,Weekday,4982__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
310,Weekday,4986__3139_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3139_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
103,Weekday,4987__12044_Timetable_-_2021-10,Pine Grove Avenue,1,12044_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
103,Weekday,4989__12046_Timetable_-_2021-10,Pickering Parkway Terminal,0,12046_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
900,Sunday,498__72902_Timetable_-_2021-10,Oshawa,0,72902_Timetable_-_2021-10,100.0.11903138911_Timetable_-_2021-10,Eastbound,1
224,Weekday,4992__12043_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,0,12043_Timetable_-_2021-10,100.0.12969900211_Timetable_-_2021-10,Eastbound,1
310,Weekday,4993__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
310,Weekday,4996__3139_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3139_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
112,Weekday,4997__12045_Timetable_-_2021-10,Zents,0,12045_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
112,Weekday,4999__12044_Timetable_-_2021-10,Pickering Parkway Terminal,1,12044_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
900,Sunday,499__74909_Timetable_-_2021-10,Scarborough,1,74909_Timetable_-_2021-10,100.0.995817752_Timetable_-_2021-10,Westbound,1
224,Weekday,5002__12043_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,0,12043_Timetable_-_2021-10,100.0.12969900211_Timetable_-_2021-10,Eastbound,1
310,Weekday,5003__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
310,Weekday,5005__3139_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3139_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
103,Weekday,5006__12046_Timetable_-_2021-10,Pine Grove Avenue,1,12046_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
392,Weekday,5007__3141_Timetable_-_2021-10,B - Whitby Station,0,3141_Timetable_-_2021-10,100.0.1304096134_Timetable_-_2021-10,Eastbound,1
103,Weekday,5009__12045_Timetable_-_2021-10,Pickering Parkway Terminal,0,12045_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
900,Sunday,500__74906_Timetable_-_2021-10,Oshawa,0,74906_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
224,Weekday,5012__12043_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,0,12043_Timetable_-_2021-10,100.0.12969900211_Timetable_-_2021-10,Eastbound,1
310,Weekday,5013__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
392,Weekday,5014__3141_Timetable_-_2021-10,Ontario Shores,1,3141_Timetable_-_2021-10,100.0.1304096133_Timetable_-_2021-10,Westbound,1
310,Weekday,5018__3139_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3139_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
112,Weekday,5019__12044_Timetable_-_2021-10,Zents,0,12044_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
900,Sunday,501__72903_Timetable_-_2021-10,B - Pickering Town Centre,1,72903_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
392,Weekday,5020__3141_Timetable_-_2021-10,B - Whitby Station,0,3141_Timetable_-_2021-10,100.0.1304096134_Timetable_-_2021-10,Eastbound,1
112,Weekday,5021__12046_Timetable_-_2021-10,Pickering Parkway Terminal,1,12046_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
224,Weekday,5025__12043_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,0,12043_Timetable_-_2021-10,100.0.12969900211_Timetable_-_2021-10,Eastbound,1
310,Weekday,5026__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
392,Weekday,5027__3141_Timetable_-_2021-10,Ontario Shores,1,3141_Timetable_-_2021-10,100.0.1304096133_Timetable_-_2021-10,Westbound,1
900,Sunday,502__72904_Timetable_-_2021-10,Oshawa,0,72904_Timetable_-_2021-10,100.0.11903138911_Timetable_-_2021-10,Eastbound,1
310,Weekday,5031__3139_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3139_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
103,Weekday,5032__12045_Timetable_-_2021-10,Pine Grove Avenue,1,12045_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
392,Weekday,5033__3141_Timetable_-_2021-10,B - Whitby Station,0,3141_Timetable_-_2021-10,100.0.1304096134_Timetable_-_2021-10,Eastbound,1
103,Weekday,5035__12044_Timetable_-_2021-10,Pickering Parkway Terminal,0,12044_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
224,Weekday,5039__12043_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,0,12043_Timetable_-_2021-10,100.0.12969900211_Timetable_-_2021-10,Eastbound,1
900,Sunday,503__74911_Timetable_-_2021-10,Scarborough,1,74911_Timetable_-_2021-10,100.0.995817752_Timetable_-_2021-10,Westbound,1
310,Weekday,5040__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
392,Weekday,5041__3141_Timetable_-_2021-10,Ontario Shores,1,3141_Timetable_-_2021-10,100.0.1304096133_Timetable_-_2021-10,Westbound,1
310,Weekday,5045__3139_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3139_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
112,Weekday,5046__12046_Timetable_-_2021-10,Zents,0,12046_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
112,Weekday,5048__12045_Timetable_-_2021-10,Pickering Parkway Terminal,1,12045_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
900,Sunday,504__74907_Timetable_-_2021-10,Oshawa,0,74907_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
224,Weekday,5051__12043_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,0,12043_Timetable_-_2021-10,100.0.12969900211_Timetable_-_2021-10,Eastbound,1
310,Weekday,5052__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
310,Weekday,5056__3139_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3139_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
103,Weekday,5057__12044_Timetable_-_2021-10,Pine Grove Avenue,1,12044_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
103,Weekday,5058__12046_Timetable_-_2021-10,Pickering Parkway Terminal,0,12046_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
900,Sunday,505__72905_Timetable_-_2021-10,B - Pickering Town Centre,1,72905_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
310,Weekday,5062__3139_Timetable_-_2021-10,Brooklin,1,3139_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
112,Weekday,5065__12045_Timetable_-_2021-10,Zents,0,12045_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
112,Weekday,5068__12044_Timetable_-_2021-10,Pickering Parkway Terminal,1,12044_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
900,Sunday,506__72903_Timetable_-_2021-10,Oshawa,0,72903_Timetable_-_2021-10,100.0.11903138911_Timetable_-_2021-10,Eastbound,1
103,Weekday,5074__12046_Timetable_-_2021-10,Pine Grove Avenue,1,12046_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
103,Weekday,5076__12045_Timetable_-_2021-10,Pickering Parkway Terminal,0,12045_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
900,Sunday,507__74910_Timetable_-_2021-10,Scarborough,1,74910_Timetable_-_2021-10,100.0.995817752_Timetable_-_2021-10,Westbound,1
112,Weekday,5084__12044_Timetable_-_2021-10,Zents,0,12044_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
112,Weekday,5087__12046_Timetable_-_2021-10,Pickering Parkway Terminal,1,12046_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
900,Sunday,508__74909_Timetable_-_2021-10,Oshawa,0,74909_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
103,Weekday,5095__12045_Timetable_-_2021-10,Pine Grove Avenue,1,12045_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
103,Weekday,5097__12044_Timetable_-_2021-10,Pickering Parkway Terminal,0,12044_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
900,Sunday,509__72902_Timetable_-_2021-10,B - Pickering Town Centre,1,72902_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
112,Weekday,5107__12046_Timetable_-_2021-10,Zents,0,12046_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
900,Sunday,510__72905_Timetable_-_2021-10,Oshawa,0,72905_Timetable_-_2021-10,100.0.11903138911_Timetable_-_2021-10,Eastbound,1
112,Weekday,5110__12045_Timetable_-_2021-10,Pickering Parkway Terminal,1,12045_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
103,Weekday,5118__12044_Timetable_-_2021-10,Pine Grove Avenue,1,12044_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
900,Sunday,511__74906_Timetable_-_2021-10,Scarborough,1,74906_Timetable_-_2021-10,100.0.995817752_Timetable_-_2021-10,Westbound,1
103,Weekday,5120__12046_Timetable_-_2021-10,Pickering Parkway Terminal,0,12046_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
112,Weekday,5127__12045_Timetable_-_2021-10,Zents,0,12045_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
900,Sunday,512__74911_Timetable_-_2021-10,Oshawa,0,74911_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
112,Weekday,5132__12044_Timetable_-_2021-10,Pickering Parkway Terminal,1,12044_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
103,Weekday,5136__12046_Timetable_-_2021-10,Pine Grove Avenue,1,12046_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
900,Sunday,513__72904_Timetable_-_2021-10,B - Pickering Town Centre,1,72904_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
103,Weekday,5140__12045_Timetable_-_2021-10,Pickering Parkway Terminal,0,12045_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
112,Weekday,5143__12044_Timetable_-_2021-10,Zents,0,12044_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
112,Weekday,5146__12046_Timetable_-_2021-10,Pickering Parkway Terminal,1,12046_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
103,Weekday,5149__12045_Timetable_-_2021-10,Pine Grove Avenue,1,12045_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
900,Sunday,514__72902_Timetable_-_2021-10,Oshawa,0,72902_Timetable_-_2021-10,100.0.11903138911_Timetable_-_2021-10,Eastbound,1
103,Weekday,5152__12044_Timetable_-_2021-10,Pickering Parkway Terminal,0,12044_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
310,Weekday,5155__3138_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3138_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
112,Weekday,5156__12046_Timetable_-_2021-10,Zents,0,12046_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
224,Weekday,5157__12042_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,1,12042_Timetable_-_2021-10,100.0.12969900210_Timetable_-_2021-10,Westbound,1
310,Weekday,5159__3138_Timetable_-_2021-10,Brooklin,1,3138_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
900,Sunday,515__74907_Timetable_-_2021-10,Scarborough,1,74907_Timetable_-_2021-10,100.0.995817752_Timetable_-_2021-10,Westbound,1
112,Weekday,5160__12045_Timetable_-_2021-10,Pickering Parkway Terminal,1,12045_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
310,Weekday,5162__3138_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3138_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
103,Weekday,5163__12044_Timetable_-_2021-10,Pine Grove Avenue,1,12044_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
224,Weekday,5164__12042_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,1,12042_Timetable_-_2021-10,100.0.12969900210_Timetable_-_2021-10,Westbound,1
310,Weekday,5166__3138_Timetable_-_2021-10,Brooklin,1,3138_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
103,Weekday,5167__12046_Timetable_-_2021-10,Pickering Parkway Terminal,0,12046_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
310,Weekday,5169__3138_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3138_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
900,Sunday,516__74910_Timetable_-_2021-10,Oshawa,0,74910_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
112,Weekday,5170__12045_Timetable_-_2021-10,Zents,0,12045_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
224,Weekday,5171__12042_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,1,12042_Timetable_-_2021-10,100.0.12969900210_Timetable_-_2021-10,Westbound,1
310,Weekday,5172__3138_Timetable_-_2021-10,Brooklin,1,3138_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
112,Weekday,5173__12044_Timetable_-_2021-10,Pickering Parkway Terminal,1,12044_Timetable_-_2021-10,100.0.1378733853_Timetable_-_2021-10,Southbound,1
310,Weekday,5174__3138_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3138_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
103,Weekday,5175__12046_Timetable_-_2021-10,Pine Grove Avenue,1,12046_Timetable_-_2021-10,100.0.1383072901_Timetable_-_2021-10,Westbound,1
224,Weekday,5176__12042_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,1,12042_Timetable_-_2021-10,100.0.12969900210_Timetable_-_2021-10,Westbound,1
310,Weekday,5177__3138_Timetable_-_2021-10,Brooklin,1,3138_Timetable_-_2021-10,100.0.1358442161_Timetable_-_2021-10,Westbound,1
103,Weekday,5178__12045_Timetable_-_2021-10,Pickering Parkway Terminal,0,12045_Timetable_-_2021-10,100.0.1383072902_Timetable_-_2021-10,Eastbound,1
392,Weekday,5179__3140_Timetable_-_2021-10,B - Whitby Station,0,3140_Timetable_-_2021-10,100.0.1304096134_Timetable_-_2021-10,Eastbound,1
900,Sunday,517__72904_Timetable_-_2021-10,Oshawa,0,72904_Timetable_-_2021-10,100.0.11903138911_Timetable_-_2021-10,Eastbound,1
310,Weekday,5180__3138_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,3138_Timetable_-_2021-10,100.0.1358442162_Timetable_-_2021-10,Eastbound,1
112,Weekday,5181__12044_Timetable_-_2021-10,Zents,0,12044_Timetable_-_2021-10,100.0.1378733851_Timetable_-_2021-10,Northbound,1
224,Weekday,5182__12042_Timetable_-_2021-10,A - Ajax Station via Lake Driveway,1,12042_Timetable_-_2021-10,100.0.12969900210_Timetable_-_2021-10,Westbound,1
392,Weekday,5183__3140_Timetable_-_2021-10,Ontario Shores,1,3140_Timetable_-_2021-10,100.0.1304096133_Timetable_-_2021-10,Westbound,1
