stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3532:1,3532,Taunton Eastbound @ Mary,,43.93408,-78.87324,,,0,,,2
3533:1,3533,Taunton Westbound @ Simcoe,,43.93288,-78.87956,,,0,,,2
3534:1,3534,Taunton Eastbound @ Simcoe,,43.93301000000001,-78.87799,,,0,,,2
3535:1,3535,Britannia Westbound @ Simcoe,,43.95638712467473,-78.89864596744778,,,0,,,2
3537:1,3537,Britannia Westbound @ Steeplechase,,43.95653,-78.89646999999998,,,0,,,2
3542:1,3542,Simcoe Southbound @ Conlin,,43.94919,-78.896877,,,0,,,2
3543:1,3543,Carnwith Westbound @ Bayern,,43.96223,-78.9725,,,0,,,2
3544:1,3544,Carnwith Westbound @ Darius Harns,,43.96165,-78.97506,,,0,,,2
3545:1,3545,Carnwith Westbound @ Montgomery,,43.9624,-78.96784,,,0,,,2
3546:1,3546,Carnwith Westbound @ Way,,43.96306,-78.9646,,,0,,,1
3547:1,3547,Carnwith Westbound @ Braddock,,43.96495,-78.96192,,,0,,,2
3548:1,3548,Carnwith Westbound @ Baldwin,,43.9668,-78.95911,,,0,,,2
3549:1,3549,Baldwin Southbound @ Winchester,,43.95347000000001,-78.9624,,,0,,,2
3550:1,3550,Rossland Westbound @ Church,,43.87116000000001,-79.06323,,,0,,,2
3551:1,3551,Ritson Southbound @ Luple,,43.94279,-78.87257,,,0,,,2
3552:1,3552,Ritson Northbound @ Luple,,43.94296,-78.87249,,,0,,,2
3553:1,3553,Courtice Northbound @ Highway 2,,43.91268,-78.77812,,,0,,,1
3556:1,3556,Simcoe Southbound @ Britannia,,43.95627000000001,-78.89999,,,0,,,2
3557:1,3557,Simcoe Northbound @ Britannia,,43.95583,-78.89949,,,0,,,2
3560:1,3560,Brock Road Northbound @ Finch,,43.85045080317794,-79.07553726765236,,,0,,,2
3562:1,3562,Wentworth Westbound @ Wilson,,43.87795,-78.832953,,,0,,,2
3563:1,3563,Wentworth Westbound @ Nelson,,43.876669,-78.837602,,,0,,,2
3564:1,3564,Wentworth Eastbound @ Nelson,,43.876379,-78.838196,,,0,,,2
3565:1,3565,Wentworth Westbound @ Ritson,,43.875698,-78.84196799999998,,,0,,,2
3566:1,3566,Wentworth Eastbound @ Ritson,,43.87551,-78.841977,,,0,,,2
3567:1,3567,Simcoe Southbound @ Erie,,43.878204,-78.853061,,,0,,,2
3569:1,3569,Simcoe Southbound @ Whiting,,43.876637,-78.849958,,,0,,,2
3570:1,3570,Simcoe Southbound @ Wentworth,,43.873879,-78.84462499999998,,,0,,,2
3572:1,3572,Zents Westbound @ Tillings,,43.878735,-79.092628,,,0,,,2
3573:1,3573,Tillings Southbound @ Scenic Lane,,43.874998,-79.09144999999998,,,0,,,2
3580:1,3580,Britannia Westbound @ Windfields Farms,,43.9537361,-78.9106833,,,0,,,2
3586:1,3586,Park Southbound @ Hillside,,43.882051,-78.868142,,,0,,,2
3587:1,3587,Park Northbound @ Hillside,,43.881571,-78.868386,,,0,,,2
3588:1,3588,Ontario Shores (East Entrance),,43.849206,-78.944599,,,0,,,1
3589:1,3589,Centennial Circle,,43.787494,-79.190831,,,0,,,1
3590:1,3590,Kingston Westbound @ Delta,,43.820127,-79.114142,,,0,,,1
3591:1,3591,Windfields Farm Eastbound @ Thoroughbred,,43.962738,-78.90513,,,0,,,2
3600:1,3600,Windfields Farm Eastbound @ Kentucky Derby,,43.961779,-78.909473,,,0,,,2
3601:1,3601,Windfields Farm Northbound @ Bandsman,,43.959762,-78.914635,,,0,,,2
3602:1,3602,Windfields Farm Northbound @ Equestrian,,43.956693,-78.913442,,,0,,,2
3608:1,3608,Simcoe Northbound @ Founders,,43.94666800000001,-78.894075,,,0,,,2
36151,3615,Lakeridge Health Ajax Pickering East Entrance,,43.837188,-79.016527,,,0,,,1
36171,3617,Thickson Northbound @ Winchester,,43.958227,-78.94370499999998,,,0,,,2
36181,3618,Thickson Northbound @ Blackfriar,,43.961855,-78.945277,,,0,,,2
36251,3625,Baldwin Southbound @ North,,43.964478,-78.957925,,,0,,,2
36261,3626,Baldwin Southbound @ Colston,,43.96023000000001,-78.959512,,,0,,,2
36271,3627,Baldwin Southbound @ Cassels,,43.955959,-78.96136799999998,,,0,,,2
362:1,362,Taunton Westbound @ Garrard,,43.9239959,-78.9190382,,,0,,,1
36301,3630,Winchester Eastbound @ Chelmsford ,,43.95386,-78.95961,,,0,,,2
36311,3631,Winchester Eastbound @ Simcoe,,43.95499312814056,-78.95457880764275,,,0,,,2
36321,3632,Winchester Eastbound @ St. Thomas,,43.9554,-78.95263,,,0,,,2
36331,3633,Simcoe Northbound @ Windfields Farm,,43.963248,-78.902719,,,0,,,2
36351,3635,Brock Eastbound @ Main,,44.109315,-79.12059499999998,,,0,,,2
36361,3636,Harmony Southbound @ Olive,,43.895486,-78.830067,,,0,,,2
36371,3637,Grandview Northbound @ Esterbrook,,43.952059,-78.844133,,,0,,,2
363:1,363,Taunton Westbound @ Tom Edwards,,43.92340655801685,-78.92178700704784,,,0,,,1
364:1,364,Taunton Westbound @ Thickson,,43.922224,-78.92679099999998,,,0,,,1
365:1,365,Taunton Westbound @ Rivers Edge,,43.9212983,-78.9308059,,,0,,,1
366:1,366,Taunton Westbound @ Anderson,,43.919855,-78.937201,,,0,,,1
367:1,367,Westbound @ 440 Taunton,,43.91891420000001,-78.9417529,,,0,,,1
368:1,368,Taunton Westbound @ Garden (West side stop),,43.91729680000001,-78.9492709,,,0,,,1
369:1,369,Taunton Westbound @ McKinney,,43.916453,-78.95299799999998,,,0,,,1
370:1,370,Taunton Westbound @ Valleywood,,43.91508420000001,-78.9592671,,,0,,,1
371:1,371,Taunton Westbound @ Cochrane,,43.913312,-78.966544,,,0,,,1
372:1,372,Taunton Westbound @ Country Lane,,43.910955,-78.976445,,,0,,,2
373:1,373,Taunton Eastbound @ Baycliffe,,43.9096849,-78.9808378,,,0,,,1
374:1,374,Taunton Eastbound @ Country Lane,,43.910527,-78.97723999999998,,,0,,,1
375:1,375,Taunton Eastbound @ Valleywood,,43.914525,-78.960565,,,0,,,1
376:1,376,Taunton Eastbound @ Brock Street,,43.91501800000001,-78.958357,,,0,,,1
377:1,377,Taunton Eastbound @ Riverwood,,43.916349,-78.95252,,,0,,,1
378:1,378,Taunton Eastbound @ Garden,,43.9175701,-78.9468906,,,0,,,1
379:1,379,Eastbound @ 379 Taunton,,43.918238,-78.943813,,,0,,,1
380:1,380,Eastbound @ 435 Taunton,,43.9188963,-78.9406966,,,0,,,1
381:1,381,Taunton Eastbound @ Anderson,,43.9195199,-78.9379152,,,0,,,1
382:1,382,Taunton Eastbound @ Chatterson,,43.92088900000001,-78.931424,,,0,,,1
383:1,383,Taunton Eastbound @ Thickson,,43.921996,-78.926841,,,0,,,1
384:1,384,Taunton Eastbound @ Tom Edwards,,43.923214,-78.921678,,,0,,,1
385:1,385,Taunton Eastbound @ Sebastian,,43.924469,-78.916053,,,0,,,1
386:1,386,Dundas Westbound @ Garrard,,43.888886,-78.902539,,,0,,,1
387:1,387,Dundas Westbound @ Kathleen,,43.887427,-78.90900999999998,,,0,,,1
388:1,388,Dundas Westbound @ Thickson,,43.886286,-78.914145,,,0,,,1
389:1,389,Dundas Westbound @ Bowman,,43.8856414,-78.917045,,,0,,,1
391:1,391,Dundas Westbound @ Anderson,,43.884522,-78.92200099999998,,,0,,,2
393:1,393,Dundas Westbound @ Craydon,,43.882884,-78.929034,,,0,,,2
394:1,394,Dundas Westbound @ Garden,,43.882244,-78.931932,,,0,,,1
396:1,396,Dundas Westbound @ Pine,,43.881084,-78.936954,,,0,,,2
398:1,398,Dundas Westbound @ Brock Street,,43.879998,-78.941772,,,0,,,1
400:1,400,Dundas Westbound @ Euclid,,43.878878,-78.946685,,,0,,,2
401:1,401,Dundas Westbound @ Cochrane,,43.877863,-78.95152,,,0,,,2
404:1,404,Dundas Westbound @ Wellington,,43.8767817,-78.9562584,,,0,,,1
405:1,405,Dundas Westbound @ McQuay,,43.875597,-78.961433,,,0,,,1
406:1,406,Dundas Westbound @ White Oaks,,43.875049,-78.963955,,,0,,,1
410:1,410,Dundas Westbound @ Halls,,43.87132,-78.98098,,,0,,,2
411:1,411,Kingston Westbound @ Lake Ridge,,43.869986,-78.987092,,,0,,,2
412:1,412,Kingston Eastbound @ Lake Ridge,,43.869794,-78.98701,,,0,,,2
413:1,413,Dundas Eastbound @ Halls,,43.87107000000001,-78.98135,,,0,,,2
417:1,417,Dundas Eastbound @ White Oaks,,43.87498,-78.96353499999998,,,0,,,1
418:1,418,Dundas Eastbound @ Jeffery,,43.8753204,-78.9619208,,,0,,,1
419:1,419,Dundas Eastbound @ Wellington,,43.876609,-78.956299,,,0,,,1
422:1,422,Dundas Eastbound @ Annes,,43.877818,-78.950632,,,0,,,1
424:1,424,Dundas Eastbound @ King,,43.87885,-78.946098,,,0,,,1
425:1,425,Dundas Eastbound @ Brock Street,,43.8797255,-78.94241049999998,,,0,,,2
427:1,427,Dundas Eastbound @ Hickory,,43.88066400000001,-78.938157,,,0,,,2
42:1,42,Victoria Westbound @ Brock Street,,43.862229,-78.935434,,,0,,,1
431:1,431,Dundas Eastbound @ Lupin,,43.88225,-78.93106899999998,,,0,,,1
432:1,432,Dundas Eastbound @ Craydon,,43.882846,-78.928486,,,0,,,1
434:1,434,Dundas Eastbound @ Hopkins,,43.884171,-78.922742,,,0,,,2
438:1,438,Nichol Eastbound @ Kirby,,43.885654,-78.903502,,,0,,,1
43:1,43,Victoria Westbound @ Henry,,43.86147716,-78.938856,,,0,,,1
445:1,445,Nichol Westbound @ Kirby,,43.885687,-78.90375299999998,,,0,,,1
446:1,446,Nichol Westbound @ Springwood,,43.884234,-78.90648,,,0,,,1
447:1,447,Nichol Westbound @ Jubilee,,43.882875,-78.909845,,,0,,,1
448:1,448,Nichol Westbound @ Thickson,,43.882509,-78.91251099999998,,,0,,,1
449:1,449,Northbound @ 155 Glen Hill,,43.88398140000001,-78.91447599999998,,,0,,,1
44:1,44,Westbound @ 500 Victoria (Iroquois Park Sports Centre),,43.860846,-78.94172,,,0,,,1
450:1,450,Dundas Eastbound @ Glen Hill,,43.885523,-78.916718,,,0,,,2
451:1,451,Dundas Eastbound @ Thickson,,43.886613,-78.911815,,,0,,,1
452:1,452,Dundas Eastbound @ Kathleen,,43.887178,-78.909422,,,0,,,1
453:1,453,Dundas Eastbound @ Kendalwood,,43.888373,-78.903884,,,0,,,1
454:1,454,Rossland Westbound @ William Davidson,,43.907336,-78.90711,,,0,,,1
455:1,455,Rossland Westbound @ Garrard,,43.906573,-78.910464,,,0,,,2
456:1,456,Rossland Westbound @ Tamarisk,,43.905972,-78.912914,,,0,,,1
457:1,457,Rossland Westbound @ Fencerow,,43.905041,-78.916926,,,0,,,1
458:1,458,Rossland Westbound @ Thickson,,43.904395,-78.91971599999998,,,0,,,1
459:1,459,Rossland Westbound @ Doulton,,43.90280400000001,-78.927091,,,0,,,1
45:1,45,Victoria Westbound @ Montecorte,,43.859114,-78.949545,,,0,,,2
460:1,460,Rossland Westbound @ Anderson,,43.90214933,-78.930008,,,0,,,1
461:1,461,Rossland Westbound @ Bassett,,43.9009439,-78.9353815,,,0,,,1
462:1,462,Rossland Westbound @ Garden (Durham Region Headquarters),,43.899906,-78.939886,,,0,,,1
464:1,464,Rossland Westbound @ Civic Centre Drive,,43.898832,-78.944604,,,0,,,1
465:1,465,Rossland Westbound @ Brock Street,,43.8976792,-78.94921909999998,,,0,,,1
466:1,466,Rossland Westbound @ Harvest,,43.89703234000001,-78.952654,,,0,,,1
467:1,467,Rossland Westbound @ Whitburn,,43.89627,-78.956033,,,0,,,1
468:1,468,Rossland Westbound @ Cochrane,,43.895555,-78.95936399999998,,,0,,,1
469:1,469,Rossland Westbound @ Country Lane,,43.89427381,-78.964817,,,0,,,1
470:1,470,Rossland Westbound @ McQuay,,43.891112,-78.978819,,,0,,,2
471:1,471,Rossland Eastbound @ McQuay,,43.891145,-78.978273,,,0,,,1
472:1,472,Rossland Eastbound @ Country Lane,,43.89412,-78.96458,,,0,,,1
473:1,473,Rossland Eastbound @ Cochrane,,43.895243,-78.959856,,,0,,,1
474:1,474,Rossland Eastbound @ Redoak,,43.89609699482188,-78.95613126641868,,,0,,,2
475:1,475,Rossland Eastbound @ Centre,,43.89687291,-78.952685,,,0,,,1
476:1,476,Rossland Eastbound @ Brock Street,,43.897253,-78.950126,,,0,,,1
477:1,477,Rossland Eastbound @ Civic Centre Drive,,43.898728,-78.944498,,,0,,,1
480:1,480,Rossland Eastbound @ Garden (Durham Region Headquarters),,43.899581,-78.940539,,,0,,,1
481:1,481,Rossland Eastbound @ Bassett,,43.9006827,-78.9356953,,,0,,,1
482:1,482,Rossland Eastbound @ Anderson,,43.902041,-78.929591,,,0,,,1
483:1,483,Rossland Eastbound @ Overlord,,43.90268300000001,-78.926736,,,0,,,1
484:1,484,Rossland Eastbound @ Thickson,,43.9039,-78.92099,,,0,,,1
485:1,485,Rossland Eastbound @ Canadian Oaks,,43.904922,-78.916718,,,0,,,1
486:1,486,Rossland Eastbound @ Orvis,,43.9056983,-78.9135536,,,0,,,1
487:1,487,Rossland Eastbound @ Garrard,,43.906151,-78.911489,,,0,,,2
488:1,488,Rossland Eastbound @ William Davidson,,43.9072446,-78.9069581,,,0,,,1
490:1,490,Baldwin Northbound @ Roybrook,,43.951339,-78.961822,,,0,,,1
491:1,491,Baldwin Northbound @ Winchester,,43.953127,-78.962199,,,0,,,2
497:1,497,Winchester Eastbound @ Anderson,,43.956651,-78.946403,,,0,,,2
505:1,505,Carnwith Westbound @ Thickson,,43.968094,-78.94893399999998,,,0,,,1
506:1,506,Carnwith Westbound @ Croxall,,43.9673515,-78.9528905,,,0,,,1
507:1,507,Carnwith Westbound @ Downey,,43.967171,-78.956391,,,0,,,1
511:1,511,Campbell Eastbound @ Baldwin,,43.95703060000001,-78.9612058,,,0,,,2
512:1,512,Vipond Eastbound @ Montgomery,,43.9569741,-78.9653316,,,0,,,1
513:1,513,Vipond Eastbound @ Ferguson,,43.9560241,-78.9694672,,,0,,,1
514:1,514,Vipond Eastbound @ Sabrina,,43.9550968,-78.97358749999998,,,0,,,1
535:1,535,Baldwin Southbound @ Roybrook,,43.950765,-78.961834,,,0,,,2
539:1,539,Thornton Northbound @ Donegal,,43.885866,-78.890887,,,0,,,1
541:1,541,Thornton Northbound @ Monaghan (Trent University Oshawa),,43.88805,-78.89181499999998,,,0,,,2
542:1,542,Thornton Northbound @ King,,43.8913759,-78.8933631,,,0,,,1
543:1,543,Thornton Northbound @ Castlegrove,,43.89427409000001,-78.894577,,,0,,,1
544:1,544,Northbound @ 185 Thornton,,43.895745,-78.895259,,,0,,,1
559:1,559,Thornton Southbound @ Adelaide (South side stop),,43.89628,-78.895698,,,0,,,1
560:1,560,Thornton Southbound @ Castlegrove,,43.89355735,-78.894515,,,0,,,1
561:1,561,Thornton Southbound @ King,,43.8915529,-78.8936936,,,0,,,1
563:1,563,Thornton Southbound @ Donegal,,43.886025,-78.891096,,,0,,,1
565:1,565,Rossland Eastbound @ Thornton,,43.908465,-78.901066,,,0,,,1
566:1,566,Rossland Eastbound @ Waverly,,43.909431,-78.896541,,,0,,,1
567:1,567,Rossland Eastbound @ Stevenson,,43.910505,-78.891435,,,0,,,1
569:1,569,Rossland Eastbound @ Gibbons,,43.911558,-78.886776,,,0,,,1
570:1,570,Rossland Eastbound @ Park,,43.912237,-78.883718,,,0,,,1
571:1,571,Rossland Eastbound @ Christie,,43.9141525,-78.87504869999998,,,0,,,1
573:1,573,Rossland Eastbound @ Simcoe,,43.9151538,-78.8705428,,,0,,,1
574:1,574,Rossland Eastbound @ Grierson,,43.915824,-78.867671,,,0,,,2
575:1,575,Rossland Eastbound @ Oshawa Boulevard,,43.916479,-78.864739,,,0,,,1
576:1,576,Rossland Eastbound @ Ritson,,43.917332,-78.86071099999998,,,0,,,1
577:1,577,Rossland Eastbound @ Central Park,,43.918411,-78.856553,,,0,,,1
579:1,579,Terrace Northbound @ Mayfair,,43.920654,-78.854051,,,0,,,2
57:1,57,Southbound @ 652 Gordon,,43.851303,-78.940748,,,0,,,2
580:1,580,Terrace Eastbound @ Wilson,,43.922151,-78.853065,,,0,,,2
581:1,581,Rossland Eastbound @ Wilson,,43.919845,-78.85053,,,0,,,2
582:1,582,Rossland Eastbound @ Camelot,,43.92071,-78.84681,,,0,,,1
583:1,583,Rossland Eastbound @ Harmony,,43.92152,-78.843256,,,0,,,1
584:1,584,Harmony Northbound @ Rossland (South side stop),,43.921583,-78.841479,,,0,,,2
585:1,585,Rossland Westbound @ Harmony,,43.9223567,-78.8401886,,,0,,,1
586:1,586,Rossland Westbound @ Gladfern,,43.921478,-78.843935,,,0,,,1
587:1,587,Rossland Westbound @ Attersley,,43.920769,-78.846996,,,0,,,1
588:1,588,Rossland Westbound @ Wilson,,43.91992900000001,-78.850545,,,0,,,1
589:1,589,Terrace Westbound @ Canonberry,,43.922083,-78.85357999999998,,,0,,,1
58:1,58,Ontario Shores (West Entrance),,43.848198,-78.945576,,,0,,,2
590:1,590,Terrace Southbound @ Mayfair,,43.920533,-78.854243,,,0,,,1
591:1,591,Rossland Westbound @ Terrace,,43.918907,-78.854902,,,0,,,1
592:1,592,Rossland Westbound @ Central Park,,43.9184,-78.857043,,,0,,,1
593:1,593,Westbound @ 354 Rossland,,43.917737,-78.859627,,,0,,,1
594:1,594,Rossland Westbound @ Ritson,,43.917149,-78.862066,,,0,,,1
595:1,595,Rossland Westbound @ Oshawa Boulevard,,43.916682,-78.864393,,,0,,,1
596:1,596,Rossland Westbound @ Minto,,43.916114,-78.866933,,,0,,,2
597:1,597,Rossland Westbound @ Simcoe,,43.915011,-78.87191799999998,,,0,,,1
598:1,598,Rossland Westbound @ Osler,,43.9142915,-78.87505779999998,,,0,,,1
599:1,599,Rossland Westbound @ Glencairn,,43.912489,-78.883143,,,0,,,1
59:1,59,Eastbound @ 701 Gordon,,43.851033,-78.94083999999998,,,0,,,1
600:1,600,Rossland Westbound @ Gibbons,,43.91198,-78.885572,,,0,,,2
602:1,602,Rossland Westbound @ Stevenson,,43.910599,-78.89182099999998,,,0,,,1
603:1,603,Rossland Westbound @ Waverly,,43.909586,-78.89659899999998,,,0,,,1
604:1,604,Rossland Westbound @ Thornton,,43.908595,-78.90127099999998,,,0,,,1
605:1,605,Simcoe Northbound @ Rossland,,43.91553600000001,-78.871221,,,0,,,1
638:1,638,Grandview Northbound @ Ripley,,43.92317417000001,-78.83853,,,0,,,1
639:1,639,Grandview Northbound @ Corbetts,,43.92584,-78.839057,,,0,,,1
63:1,63,Victoria Eastbound @ Henry,,43.86111226967263,-78.93984371488986,,,0,,,1
640:1,640,Grandview Northbound @ Lindsay,,43.92727829,-78.838302,,,0,,,1
641:1,641,Grandview Northbound @ Grandlea,,43.92773900000001,-78.836174,,,0,,,1
642:1,642,Grandview Northbound @ Rathburn,,43.928737,-78.834149,,,0,,,1
643:1,643,Grandview Northbound @ Summitview (South stop),,43.933817,-78.836078,,,0,,,1
644:1,644,Grandview Northbound @ Summitview (North stop),,43.934956,-78.83658,,,0,,,1
645:1,645,Grandview Northbound @ Ridgemount,,43.93717,-78.837565,,,0,,,1
646:1,646,Grandview Northbound @ Glenbourne,,43.939427,-78.838566,,,0,,,1
647:1,647,Grandview Northbound @ Taunton,,43.94095,-78.839225,,,0,,,1
648:1,648,Grandview Northbound @ Park Ridge,,43.94367900000001,-78.840306,,,0,,,1
649:1,649,Grandview Northbound @ Appleby,,43.9463599,-78.8414887,,,0,,,1
64:1,64,Victoria Eastbound @ Charles,,43.861691,-78.937137,,,0,,,1
650:1,650,Simcoe Southbound @ Rossland,,43.914802,-78.87128199999998,,,0,,,1
652:1,652,Simcoe Southbound @ Buckingham,,43.91044473,-78.869478,,,0,,,1
654:1,654,Simcoe Southbound @ Parkwood (Lakeridge Health Oshawa),,43.90554102,-78.86736,,,0,,,1
655:1,655,Simcoe Southbound @ Adelaide,,43.903,-78.866169,,,0,,,2
657:1,657,Centre Southbound @ William,,43.90002900000001,-78.867222,,,0,,,2
659:1,659,Centre Southbound @ King,,43.897281,-78.865958,,,0,,,2
661:1,661,Centre Southbound @ John,,43.893237,-78.863867,,,0,,,1
663:1,663,Centre Southbound @ Gibb,,43.890561,-78.862638,,,0,,,1
664:1,664,Simcoe Southbound @ Royal,,43.887996,-78.859288,,,0,,,2
665:1,665,Simcoe Southbound @ Mill,,43.885542,-78.858189,,,0,,,1
666:1,666,Simcoe Southbound @ First,,43.883745,-78.857382,,,0,,,1
667:1,667,Simcoe Southbound @ Bloor,,43.8810192,-78.85623649999998,,,0,,,2
668:1,668,Simcoe Northbound @ Bloor,,43.88109588,-78.85599499999998,,,0,,,2
669:1,669,Simcoe Northbound @ First,,43.88393400000001,-78.857287,,,0,,,1
670:1,670,Simcoe Northbound @ Albany,,43.885802,-78.858134,,,0,,,1
671:1,671,Simcoe Northbound @ Royal,,43.888214,-78.859208,,,0,,,2
672:1,672,Simcoe Northbound @ Elm St,,43.890377,-78.860193,,,0,,,2
674:1,674,Simcoe Northbound @ John,,43.894039,-78.86185999999998,,,0,,,1
677:1,677,Simcoe Northbound @ Bond,,43.898769,-78.86413,,,0,,,2
678:1,678,Simcoe Northbound @ Colborne,,43.90088592,-78.865075,,,0,,,1
679:1,679,Simcoe Northbound @ Adelaide,,43.903302,-78.866139,,,0,,,1
680:1,680,Simcoe Northbound @ Parkwood (Lakeridge Health Oshawa),,43.905794,-78.867149,,,0,,,1
682:1,682,Simcoe Northbound @ Hillcroft,,43.9108,-78.869386,,,0,,,2
685:1,685,Simcoe Northbound @ Switzer,,43.921189,-78.873688,,,0,,,2
687:1,687,Simcoe Northbound @ Beatrice,,43.92581100000001,-78.875722,,,0,,,1
689:1,689,Simcoe Northbound @ Orchard View,,43.92918800000001,-78.877303,,,0,,,2
691:1,691,Simcoe Northbound @ Taunton (North side stop),,43.933738,-78.879102,,,0,,,1
693:1,693,Simcoe Northbound @ Glovers,,43.936894,-78.880577,,,0,,,1
695:1,695,Simcoe Northbound @ Selleck,,43.940856,-78.88569,,,0,,,2
697:1,697,Simcoe Northbound @ Taylorwood,,43.9442523,-78.8905194,,,0,,,2
698:1,698,Ontario Tech / Durham College North Campus,,43.943641,-78.895505,,,0,,,1
705:1,705,Simcoe Northbound @ Northern Dancer,,43.952855,-78.89823,,,0,,,2
706:1,706,Simcoe Southbound @ Niagara (North stop),,43.94308388677758,-78.88919142270213,,,0,,,2
707:1,707,Simcoe Southbound @ Niagara (South stop),,43.94097195519895,-78.88622547469654,,,0,,,2
710:1,710,Simcoe Southbound @ Cayuga,,43.93549500000001,-78.880108,,,0,,,2
711:1,711,Simcoe Southbound @ Taunton,,43.93236901,-78.87899819,,,0,,,1
713:1,713,Simcoe Southbound @ Orchard View,,43.929238,-78.877548,,,0,,,2
714:1,714,Simcoe Southbound @ Beatrice,,43.926397,-78.876283,,,0,,,2
716:1,716,Simcoe Southbound @ Switzer,,43.921148,-78.873886,,,0,,,2
719:1,719,Adelaide Eastbound @ Kaiser,,43.902369,-78.870727,,,0,,,1
720:1,720,Adelaide Eastbound @ Simcoe,,43.903236,-78.866944,,,0,,,1
721:1,721,Adelaide Eastbound @ Kendal,,43.904587,-78.864226,,,0,,,1
722:1,722,Adelaide Eastbound @ Division,,43.905681,-78.859663,,,0,,,1
724:1,724,Adelaide Eastbound @ Central Park,,43.90771,-78.852306,,,0,,,1
725:1,725,Adelaide Eastbound @ Juliana,,43.908797,-78.848831,,,0,,,1
749:1,749,Adelaide Westbound @ Juliana,,43.908884,-78.848885,,,0,,,1
750:1,750,Adelaide Westbound @ Central Park,,43.907641,-78.852635,,,0,,,1
751:1,751,Adelaide Westbound @ Ritson,,43.906731,-78.85562299999998,,,0,,,1
752:1,752,Adelaide Westbound @ Division,,43.905788,-78.859632,,,0,,,1
753:1,753,Adelaide Westbound @ Kendal,,43.90463900000001,-78.864441,,,0,,,1
754:1,754,Adelaide Westbound @ Simcoe,,43.90394,-78.866193,,,0,,,1
755:1,755,Adelaide Westbound @ Frances,,43.902554,-78.870472,,,0,,,1
7698:1,7698,Ellesmere Eastbound @ Military Trail,,43.786768,-79.187251,,,0,,,1
799:1,799,Grandview Southbound @ Appleby,,43.946346,-78.84174,,,0,,,1
800:1,800,Grandview Southbound @ Park Ridge,,43.94284300000001,-78.84021,,,0,,,1
801:1,801,Grandview Southbound @ Taunton,,43.94091,-78.83936199999998,,,0,,,1
802:1,802,Grandview Southbound @ Glenbourne,,43.93880915,-78.83840499999998,,,0,,,1
803:1,803,Grandview Southbound @ Ridgemount,,43.937222,-78.837723,,,0,,,1
804:1,804,Grandview Southbound @ Summitview,,43.934055,-78.83631699999998,,,0,,,1
805:1,805,Grandview Southbound @ Rathburn,,43.929324,-78.834244,,,0,,,1
806:1,806,Grandview Southbound @ Grandlea,,43.92785527,-78.836264,,,0,,,1
807:1,807,Grandview Southbound @ Lindsay,,43.92730266,-78.83848999999998,,,0,,,1
808:1,808,Grandview Southbound @ Corbetts,,43.92517,-78.83938999999998,,,0,,,1
809:1,809,Grandview Southbound @ Rossland,,43.9229815,-78.8386276,,,0,,,1
810:1,810,Harmony Northbound @ Taunton (North Side Stop),,43.940279,-78.849628,,,0,,,1
812:1,812,Harmony Terminal,,43.942102,-78.848752,,,0,,,1
815:1,815,Harmony Terminal Southbound @ Taunton,,43.94033300000001,-78.847847,,,0,,,1
817:1,817,Delpark Homes Centre,,43.94750100000001,-78.85074299999998,,,0,,,1
823:1,823,Taunton Westbound @ Harmony,,43.939344,-78.850735,,,0,,,1
824:1,824,Taunton Westbound @ Clearbrook,,43.9384,-78.854926,,,0,,,1
825:1,825,Taunton Westbound @ Wilson (East side stop),,43.93758900000001,-78.858528,,,0,,,1
826:1,826,Taunton Westbound @ Wilson (West side stop),,43.936993,-78.861025,,,0,,,2
827:1,827,Taunton Westbound @ Naples,,43.935955,-78.865774,,,0,,,1
828:1,828,Taunton Westbound @ Ritson,,43.9354034,-78.8685493,,,0,,,1
829:1,829,Taunton Westbound @ Somerville,,43.93202615,-78.883392,,,0,,,1
830:1,830,Taunton Westbound @ Patton,,43.931005,-78.887894,,,0,,,1
831:1,831,Westbound @ 418 Taunton,,43.9296729,-78.893897,,,0,,,1
832:1,832,Taunton Westbound @ Stevenson,,43.92879302,-78.89779906,,,0,,,1
833:1,833,Taunton Westbound @ Keith Ross,,43.927623,-78.902849,,,0,,,1
834:1,834,Taunton Westbound @ Thornton,,43.9265,-78.907938,,,0,,,1
835:1,835,Eastbound @ 899 Taunton,,43.92524800000001,-78.912558,,,0,,,1
836:1,836,Taunton Eastbound @ Thornton,,43.92635520000001,-78.907676,,,0,,,1
837:1,837,Taunton Eastbound @ Keith Ross,,43.9274802,-78.902595,,,0,,,1
838:1,838,Taunton Eastbound @ Airport,,43.92843734,-78.89858982,,,0,,,1
839:1,839,Eastbound @ 389 Taunton,,43.9295007,-78.8938222,,,0,,,1
840:1,840,Taunton Eastbound @ Northbrook,,43.930783,-78.888058,,,0,,,1
841:1,841,Taunton Eastbound @ Somerville,,43.93161,-78.884417,,,0,,,1
843:1,843,Taunton Eastbound @ Ritson,,43.935424,-78.86738099999998,,,0,,,1
844:1,844,Taunton Eastbound @ Naples,,43.935787,-78.865706,,,0,,,1
845:1,845,Taunton Eastbound @ Wilson (West side stop),,43.936944,-78.860491,,,0,,,1
846:1,846,Taunton Eastbound @ Wilson (East side stop),,43.937445,-78.85835299999998,,,0,,,1
847:1,847,Taunton Eastbound @ Clearbrook,,43.938297,-78.854571,,,0,,,1
